timeStep faceId meshDensityCounting-PID4 meshDensityCounting-PID7 meshDensityCounting-PID10 meshDensityCounting-PID13 meshDensityCounting-PID16
353 70 NA NA NA NA 0
353 71 NA NA NA NA 0
353 72 NA NA NA NA 0
353 73 NA NA NA NA 0
353 74 NA NA NA NA 0
353 75 NA NA NA NA 0
353 76 NA NA NA NA 0
353 77 NA NA NA NA 0
353 78 NA NA NA NA 0
353 79 NA NA NA NA 0
353 80 NA NA NA NA 0
354 1 0 0 0 22 0
354 2 0 0 0 23 0
354 3 0 0 0 29 0
354 4 0 0 0 28 0
354 5 0 0 0 25 0
354 6 0 0 0 25 0
354 7 0 0 0 8 9
354 8 0 0 0 1 0
354 9 0 0 0 21 0
354 10 0 0 0 14 0
354 11 0 0 0 16 0
354 12 0 0 0 21 0
354 13 0 0 0 18 0
354 14 0 0 0 24 0
354 15 0 0 0 17 0
354 16 0 0 0 3 0
354 17 0 0 0 11 0
354 18 0 0 0 15 0
354 19 NA NA NA NA 0
354 20 NA NA NA NA 22
354 21 NA NA NA NA 28
354 22 NA NA NA NA 0
354 23 NA NA NA NA 0
354 24 NA NA NA NA 0
354 25 NA NA NA NA 0
354 26 NA NA NA NA 0
354 27 NA NA NA NA 0
354 28 NA NA NA NA 0
354 29 NA NA NA NA 0
354 30 NA NA NA NA 0
354 31 NA NA NA NA 2
354 32 NA NA NA NA 0
354 33 NA NA NA NA 7
354 34 NA NA NA NA 0
354 35 NA NA NA NA 0
354 36 NA NA NA NA 0
354 37 NA NA NA NA 0
354 38 NA NA NA NA 0
354 39 NA NA NA NA 0
354 40 NA NA NA NA 0
354 41 NA NA NA NA 5
354 42 NA NA NA NA 27
354 43 NA NA NA NA 52
354 44 NA NA NA NA 60
354 45 NA NA NA NA 64
354 46 NA NA NA NA 58
354 47 NA NA NA NA 42
354 48 NA NA NA NA 6
354 49 NA NA NA NA 4
354 50 NA NA NA NA 0
354 51 NA NA NA NA 0
354 52 NA NA NA NA 0
354 53 NA NA NA NA 0
354 54 NA NA NA NA 0
354 55 NA NA NA NA 0
354 56 NA NA NA NA 0
354 57 NA NA NA NA 0
354 58 NA NA NA NA 0
354 59 NA NA NA NA 0
354 60 NA NA NA NA 0
354 61 NA NA NA NA 0
354 62 NA NA NA NA 0
354 63 NA NA NA NA 0
354 64 NA NA NA NA 0
354 65 NA NA NA NA 0
354 66 NA NA NA NA 0
354 67 NA NA NA NA 0
354 68 NA NA NA NA 0
354 69 NA NA NA NA 0
354 70 NA NA NA NA 0
354 71 NA NA NA NA 0
354 72 NA NA NA NA 0
354 73 NA NA NA NA 0
354 74 NA NA NA NA 0
354 75 NA NA NA NA 0
354 76 NA NA NA NA 0
354 77 NA NA NA NA 0
354 78 NA NA NA NA 0
354 79 NA NA NA NA 0
354 80 NA NA NA NA 0
355 1 0 0 0 22 0
355 2 0 0 0 23 0
355 3 0 0 0 28 0
355 4 0 0 0 29 0
355 5 0 0 0 26 0
355 6 0 0 0 25 0
355 7 0 0 0 9 9
355 8 0 0 0 0 0
355 9 0 0 0 20 0
355 10 0 0 0 15 0
355 11 0 0 0 15 0
355 12 0 0 0 21 0
355 13 0 0 0 17 0
355 14 0 0 0 26 0
355 15 0 0 0 17 0
355 16 0 0 0 3 0
355 17 0 0 0 11 0
355 18 0 0 0 15 0
355 19 NA NA NA NA 0
355 20 NA NA NA NA 22
355 21 NA NA NA NA 28
355 22 NA NA NA NA 0
355 23 NA NA NA NA 0
355 24 NA NA NA NA 0
355 25 NA NA NA NA 0
355 26 NA NA NA NA 0
355 27 NA NA NA NA 0
355 28 NA NA NA NA 0
355 29 NA NA NA NA 0
355 30 NA NA NA NA 0
355 31 NA NA NA NA 2
355 32 NA NA NA NA 0
355 33 NA NA NA NA 6
355 34 NA NA NA NA 0
355 35 NA NA NA NA 0
355 36 NA NA NA NA 0
355 37 NA NA NA NA 0
355 38 NA NA NA NA 0
355 39 NA NA NA NA 0
355 40 NA NA NA NA 0
355 41 NA NA NA NA 6
355 42 NA NA NA NA 27
355 43 NA NA NA NA 51
355 44 NA NA NA NA 61
355 45 NA NA NA NA 64
355 46 NA NA NA NA 56
355 47 NA NA NA NA 42
355 48 NA NA NA NA 6
355 49 NA NA NA NA 4
355 50 NA NA NA NA 0
355 51 NA NA NA NA 0
355 52 NA NA NA NA 0
355 53 NA NA NA NA 0
355 54 NA NA NA NA 0
355 55 NA NA NA NA 0
355 56 NA NA NA NA 0
355 57 NA NA NA NA 0
355 58 NA NA NA NA 0
355 59 NA NA NA NA 0
355 60 NA NA NA NA 0
355 61 NA NA NA NA 0
355 62 NA NA NA NA 0
355 63 NA NA NA NA 0
355 64 NA NA NA NA 0
355 65 NA NA NA NA 0
355 66 NA NA NA NA 0
355 67 NA NA NA NA 0
355 68 NA NA NA NA 0
355 69 NA NA NA NA 0
355 70 NA NA NA NA 0
355 71 NA NA NA NA 0
355 72 NA NA NA NA 0
355 73 NA NA NA NA 0
355 74 NA NA NA NA 0
355 75 NA NA NA NA 0
355 76 NA NA NA NA 0
355 77 NA NA NA NA 0
355 78 NA NA NA NA 0
355 79 NA NA NA NA 0
355 80 NA NA NA NA 0
356 1 0 0 0 22 0
356 2 0 0 0 23 0
356 3 0 0 0 27 0
356 4 0 0 0 29 0
356 5 0 0 0 26 0
356 6 0 0 0 25 0
356 7 0 0 0 9 9
356 8 0 0 0 0 0
356 9 0 0 0 20 0
356 10 0 0 0 15 0
356 11 0 0 0 15 0
356 12 0 0 0 21 0
356 13 0 0 0 17 0
356 14 0 0 0 26 0
356 15 0 0 0 17 0
356 16 0 0 0 3 0
356 17 0 0 0 10 0
356 18 0 0 0 15 0
356 19 NA NA NA NA 0
356 20 NA NA NA NA 21
356 21 NA NA NA NA 28
356 22 NA NA NA NA 0
356 23 NA NA NA NA 0
356 24 NA NA NA NA 0
356 25 NA NA NA NA 0
356 26 NA NA NA NA 0
356 27 NA NA NA NA 0
356 28 NA NA NA NA 0
356 29 NA NA NA NA 0
356 30 NA NA NA NA 0
356 31 NA NA NA NA 2
356 32 NA NA NA NA 0
356 33 NA NA NA NA 6
356 34 NA NA NA NA 0
356 35 NA NA NA NA 0
356 36 NA NA NA NA 0
356 37 NA NA NA NA 0
356 38 NA NA NA NA 0
356 39 NA NA NA NA 0
356 40 NA NA NA NA 0
356 41 NA NA NA NA 7
356 42 NA NA NA NA 25
356 43 NA NA NA NA 52
356 44 NA NA NA NA 59
356 45 NA NA NA NA 65
356 46 NA NA NA NA 58
356 47 NA NA NA NA 41
356 48 NA NA NA NA 6
356 49 NA NA NA NA 4
356 50 NA NA NA NA 0
356 51 NA NA NA NA 0
356 52 NA NA NA NA 0
356 53 NA NA NA NA 0
356 54 NA NA NA NA 0
356 55 NA NA NA NA 0
356 56 NA NA NA NA 0
356 57 NA NA NA NA 0
356 58 NA NA NA NA 0
356 59 NA NA NA NA 0
356 60 NA NA NA NA 0
356 61 NA NA NA NA 0
356 62 NA NA NA NA 0
356 63 NA NA NA NA 0
356 64 NA NA NA NA 0
356 65 NA NA NA NA 0
356 66 NA NA NA NA 0
356 67 NA NA NA NA 0
356 68 NA NA NA NA 0
356 69 NA NA NA NA 0
356 70 NA NA NA NA 0
356 71 NA NA NA NA 0
356 72 NA NA NA NA 0
356 73 NA NA NA NA 0
356 74 NA NA NA NA 0
356 75 NA NA NA NA 0
356 76 NA NA NA NA 0
356 77 NA NA NA NA 0
356 78 NA NA NA NA 0
356 79 NA NA NA NA 0
356 80 NA NA NA NA 0
357 1 0 0 0 21 0
357 2 0 0 0 24 0
357 3 0 0 0 27 0
357 4 0 0 0 28 0
357 5 0 0 0 27 0
357 6 0 0 0 22 0
357 7 0 0 0 9 8
357 8 0 0 0 0 0
357 9 0 0 0 21 0
357 10 0 0 0 14 0
357 11 0 0 0 15 0
357 12 0 0 0 21 0
357 13 0 0 0 17 0
357 14 0 0 0 25 0
357 15 0 0 0 18 0
357 16 0 0 0 3 0
357 17 0 0 0 12 0
357 18 0 0 0 14 0
357 19 NA NA NA NA 0
357 20 NA NA NA NA 22
357 21 NA NA NA NA 26
357 22 NA NA NA NA 0
357 23 NA NA NA NA 0
357 24 NA NA NA NA 0
357 25 NA NA NA NA 0
357 26 NA NA NA NA 0
357 27 NA NA NA NA 0
357 28 NA NA NA NA 0
357 29 NA NA NA NA 0
357 30 NA NA NA NA 0
357 31 NA NA NA NA 2
357 32 NA NA NA NA 0
357 33 NA NA NA NA 6
357 34 NA NA NA NA 0
357 35 NA NA NA NA 0
357 36 NA NA NA NA 0
357 37 NA NA NA NA 0
357 38 NA NA NA NA 0
357 39 NA NA NA NA 0
357 40 NA NA NA NA 0
357 41 NA NA NA NA 7
357 42 NA NA NA NA 25
357 43 NA NA NA NA 52
357 44 NA NA NA NA 61
357 45 NA NA NA NA 63
357 46 NA NA NA NA 58
357 47 NA NA NA NA 41
357 48 NA NA NA NA 6
357 49 NA NA NA NA 4
357 50 NA NA NA NA 0
357 51 NA NA NA NA 0
357 52 NA NA NA NA 0
357 53 NA NA NA NA 0
357 54 NA NA NA NA 0
357 55 NA NA NA NA 0
357 56 NA NA NA NA 0
357 57 NA NA NA NA 0
357 58 NA NA NA NA 0
357 59 NA NA NA NA 0
357 60 NA NA NA NA 0
357 61 NA NA NA NA 0
357 62 NA NA NA NA 0
357 63 NA NA NA NA 0
357 64 NA NA NA NA 0
357 65 NA NA NA NA 0
357 66 NA NA NA NA 0
357 67 NA NA NA NA 0
357 68 NA NA NA NA 0
357 69 NA NA NA NA 0
357 70 NA NA NA NA 0
357 71 NA NA NA NA 0
357 72 NA NA NA NA 0
357 73 NA NA NA NA 0
357 74 NA NA NA NA 0
357 75 NA NA NA NA 0
357 76 NA NA NA NA 0
357 77 NA NA NA NA 0
357 78 NA NA NA NA 0
357 79 NA NA NA NA 0
357 80 NA NA NA NA 0
358 1 0 0 0 21 0
358 2 0 0 0 24 0
358 3 0 0 0 28 0
358 4 0 0 0 27 0
358 5 0 0 0 28 0
358 6 0 0 0 22 0
358 7 0 0 0 9 8
358 8 0 0 0 0 0
358 9 0 0 0 20 0
358 10 0 0 0 14 0
358 11 0 0 0 15 0
358 12 0 0 0 22 0
358 13 0 0 0 17 0
358 14 0 0 0 24 0
358 15 0 0 0 18 0
358 16 0 0 0 3 0
358 17 0 0 0 12 0
358 18 0 0 0 14 0
358 19 NA NA NA NA 0
358 20 NA NA NA NA 22
358 21 NA NA NA NA 26
358 22 NA NA NA NA 0
358 23 NA NA NA NA 0
358 24 NA NA NA NA 0
358 25 NA NA NA NA 0
358 26 NA NA NA NA 0
358 27 NA NA NA NA 0
358 28 NA NA NA NA 0
358 29 NA NA NA NA 0
358 30 NA NA NA NA 0
358 31 NA NA NA NA 2
358 32 NA NA NA NA 0
358 33 NA NA NA NA 6
358 34 NA NA NA NA 0
358 35 NA NA NA NA 0
358 36 NA NA NA NA 0
358 37 NA NA NA NA 0
358 38 NA NA NA NA 0
358 39 NA NA NA NA 0
358 40 NA NA NA NA 0
358 41 NA NA NA NA 7
358 42 NA NA NA NA 25
358 43 NA NA NA NA 52
358 44 NA NA NA NA 60
358 45 NA NA NA NA 63
358 46 NA NA NA NA 57
358 47 NA NA NA NA 41
358 48 NA NA NA NA 6
358 49 NA NA NA NA 4
358 50 NA NA NA NA 0
358 51 NA NA NA NA 0
358 52 NA NA NA NA 0
358 53 NA NA NA NA 0
358 54 NA NA NA NA 0
358 55 NA NA NA NA 0
358 56 NA NA NA NA 0
358 57 NA NA NA NA 0
358 58 NA NA NA NA 0
358 59 NA NA NA NA 0
358 60 NA NA NA NA 0
358 61 NA NA NA NA 0
358 62 NA NA NA NA 0
358 63 NA NA NA NA 0
358 64 NA NA NA NA 0
358 65 NA NA NA NA 0
358 66 NA NA NA NA 0
358 67 NA NA NA NA 0
358 68 NA NA NA NA 0
358 69 NA NA NA NA 0
358 70 NA NA NA NA 0
358 71 NA NA NA NA 0
358 72 NA NA NA NA 0
358 73 NA NA NA NA 0
358 74 NA NA NA NA 0
358 75 NA NA NA NA 0
358 76 NA NA NA NA 0
358 77 NA NA NA NA 0
358 78 NA NA NA NA 0
358 79 NA NA NA NA 0
358 80 NA NA NA NA 0
359 1 0 0 0 21 0
359 2 0 0 0 24 0
359 3 0 0 0 29 0
359 4 0 0 0 27 0
359 5 0 0 0 28 0
359 6 0 0 0 22 0
359 7 0 0 0 9 8
359 8 0 0 0 0 0
359 9 0 0 0 20 0
359 10 0 0 0 14 0
359 11 0 0 0 15 0
359 12 0 0 0 21 0
359 13 0 0 0 17 0
359 14 0 0 0 23 0
359 15 0 0 0 19 0
359 16 0 0 0 3 0
359 17 0 0 0 12 0
359 18 0 0 0 14 0
359 19 NA NA NA NA 0
359 20 NA NA NA NA 23
359 21 NA NA NA NA 27
359 22 NA NA NA NA 0
359 23 NA NA NA NA 0
359 24 NA NA NA NA 0
359 25 NA NA NA NA 0
359 26 NA NA NA NA 0
359 27 NA NA NA NA 0
359 28 NA NA NA NA 0
359 29 NA NA NA NA 0
359 30 NA NA NA NA 0
359 31 NA NA NA NA 1
359 32 NA NA NA NA 0
359 33 NA NA NA NA 5
359 34 NA NA NA NA 0
359 35 NA NA NA NA 0
359 36 NA NA NA NA 0
359 37 NA NA NA NA 0
359 38 NA NA NA NA 0
359 39 NA NA NA NA 0
359 40 NA NA NA NA 0
359 41 NA NA NA NA 7
359 42 NA NA NA NA 25
359 43 NA NA NA NA 52
359 44 NA NA NA NA 59
359 45 NA NA NA NA 64
359 46 NA NA NA NA 58
359 47 NA NA NA NA 39
359 48 NA NA NA NA 6
359 49 NA NA NA NA 4
359 50 NA NA NA NA 0
359 51 NA NA NA NA 0
359 52 NA NA NA NA 0
359 53 NA NA NA NA 0
359 54 NA NA NA NA 0
359 55 NA NA NA NA 0
359 56 NA NA NA NA 0
359 57 NA NA NA NA 0
359 58 NA NA NA NA 0
359 59 NA NA NA NA 0
359 60 NA NA NA NA 0
359 61 NA NA NA NA 0
359 62 NA NA NA NA 0
359 63 NA NA NA NA 0
359 64 NA NA NA NA 0
359 65 NA NA NA NA 0
359 66 NA NA NA NA 0
359 67 NA NA NA NA 0
359 68 NA NA NA NA 0
359 69 NA NA NA NA 0
359 70 NA NA NA NA 0
359 71 NA NA NA NA 0
359 72 NA NA NA NA 0
359 73 NA NA NA NA 0
359 74 NA NA NA NA 0
359 75 NA NA NA NA 0
359 76 NA NA NA NA 0
359 77 NA NA NA NA 0
359 78 NA NA NA NA 0
359 79 NA NA NA NA 0
359 80 NA NA NA NA 0
360 1 0 0 0 21 0
360 2 0 0 0 23 0
360 3 0 0 0 30 0
360 4 0 0 0 27 0
360 5 0 0 0 27 0
360 6 0 0 0 23 0
360 7 0 0 0 9 8
360 8 0 0 0 0 0
360 9 0 0 0 21 0
360 10 0 0 0 13 0
360 11 0 0 0 16 0
360 12 0 0 0 21 0
360 13 0 0 0 17 0
360 14 0 0 0 22 0
360 15 0 0 0 19 0
360 16 0 0 0 3 0
360 17 0 0 0 12 0
360 18 0 0 0 14 0
360 19 NA NA NA NA 0
360 20 NA NA NA NA 23
360 21 NA NA NA NA 27
360 22 NA NA NA NA 0
360 23 NA NA NA NA 0
360 24 NA NA NA NA 0
360 25 NA NA NA NA 0
360 26 NA NA NA NA 0
360 27 NA NA NA NA 0
360 28 NA NA NA NA 0
360 29 NA NA NA NA 0
360 30 NA NA NA NA 0
360 31 NA NA NA NA 1
360 32 NA NA NA NA 0
360 33 NA NA NA NA 5
360 34 NA NA NA NA 0
360 35 NA NA NA NA 0
360 36 NA NA NA NA 0
360 37 NA NA NA NA 0
360 38 NA NA NA NA 0
360 39 NA NA NA NA 0
360 40 NA NA NA NA 0
360 41 NA NA NA NA 7
360 42 NA NA NA NA 25
360 43 NA NA NA NA 51
360 44 NA NA NA NA 58
360 45 NA NA NA NA 66
360 46 NA NA NA NA 57
360 47 NA NA NA NA 39
360 48 NA NA NA NA 6
360 49 NA NA NA NA 4
360 50 NA NA NA NA 0
360 51 NA NA NA NA 0
360 52 NA NA NA NA 0
360 53 NA NA NA NA 0
360 54 NA NA NA NA 0
360 55 NA NA NA NA 0
360 56 NA NA NA NA 0
360 57 NA NA NA NA 0
360 58 NA NA NA NA 0
360 59 NA NA NA NA 0
360 60 NA NA NA NA 0
360 61 NA NA NA NA 0
360 62 NA NA NA NA 0
360 63 NA NA NA NA 0
360 64 NA NA NA NA 0
360 65 NA NA NA NA 0
360 66 NA NA NA NA 0
360 67 NA NA NA NA 0
360 68 NA NA NA NA 0
360 69 NA NA NA NA 0
360 70 NA NA NA NA 0
360 71 NA NA NA NA 0
360 72 NA NA NA NA 0
360 73 NA NA NA NA 0
360 74 NA NA NA NA 0
360 75 NA NA NA NA 0
360 76 NA NA NA NA 0
360 77 NA NA NA NA 0
360 78 NA NA NA NA 0
360 79 NA NA NA NA 0
360 80 NA NA NA NA 0
361 1 0 0 0 20 0
361 2 0 0 0 24 0
361 3 0 0 0 30 0
361 4 0 0 0 27 0
361 5 0 0 0 27 0
361 6 0 0 0 24 0
361 7 0 0 0 9 8
361 8 0 0 0 0 0
361 9 0 0 0 20 0
361 10 0 0 0 13 0
361 11 0 0 0 17 0
361 12 0 0 0 22 0
361 13 0 0 0 15 0
361 14 0 0 0 23 0
361 15 0 0 0 18 0
361 16 0 0 0 3 0
361 17 0 0 0 12 0
361 18 0 0 0 14 0
361 19 NA NA NA NA 0
361 20 NA NA NA NA 23
361 21 NA NA NA NA 27
361 22 NA NA NA NA 0
361 23 NA NA NA NA 0
361 24 NA NA NA NA 0
361 25 NA NA NA NA 0
361 26 NA NA NA NA 0
361 27 NA NA NA NA 0
361 28 NA NA NA NA 0
361 29 NA NA NA NA 0
361 30 NA NA NA NA 0
361 31 NA NA NA NA 1
361 32 NA NA NA NA 0
361 33 NA NA NA NA 5
361 34 NA NA NA NA 0
361 35 NA NA NA NA 0
361 36 NA NA NA NA 0
361 37 NA NA NA NA 0
361 38 NA NA NA NA 0
361 39 NA NA NA NA 0
361 40 NA NA NA NA 0
361 41 NA NA NA NA 7
361 42 NA NA NA NA 25
361 43 NA NA NA NA 52
361 44 NA NA NA NA 57
361 45 NA NA NA NA 62
361 46 NA NA NA NA 57
361 47 NA NA NA NA 39
361 48 NA NA NA NA 6
361 49 NA NA NA NA 4
361 50 NA NA NA NA 0
361 51 NA NA NA NA 0
361 52 NA NA NA NA 0
361 53 NA NA NA NA 0
361 54 NA NA NA NA 0
361 55 NA NA NA NA 0
361 56 NA NA NA NA 0
361 57 NA NA NA NA 0
361 58 NA NA NA NA 0
361 59 NA NA NA NA 0
361 60 NA NA NA NA 0
361 61 NA NA NA NA 0
361 62 NA NA NA NA 0
361 63 NA NA NA NA 0
361 64 NA NA NA NA 0
361 65 NA NA NA NA 0
361 66 NA NA NA NA 0
361 67 NA NA NA NA 0
361 68 NA NA NA NA 0
361 69 NA NA NA NA 0
361 70 NA NA NA NA 0
361 71 NA NA NA NA 0
361 72 NA NA NA NA 0
361 73 NA NA NA NA 0
361 74 NA NA NA NA 0
361 75 NA NA NA NA 0
361 76 NA NA NA NA 0
361 77 NA NA NA NA 0
361 78 NA NA NA NA 0
361 79 NA NA NA NA 0
361 80 NA NA NA NA 0
362 1 0 0 0 19 0
362 2 0 0 0 24 0
362 3 0 0 0 30 0
362 4 0 0 0 27 0
362 5 0 0 0 28 0
362 6 0 0 0 24 0
362 7 0 0 0 9 8
362 8 0 0 0 0 0
362 9 0 0 0 18 0
362 10 0 0 0 14 0
362 11 0 0 0 16 0
362 12 0 0 0 22 0
362 13 0 0 0 15 0
362 14 0 0 0 24 0
362 15 0 0 0 18 0
362 16 0 0 0 3 0
362 17 0 0 0 12 0
362 18 0 0 0 14 0
362 19 NA NA NA NA 0
362 20 NA NA NA NA 23
362 21 NA NA NA NA 26
362 22 NA NA NA NA 0
362 23 NA NA NA NA 0
362 24 NA NA NA NA 0
362 25 NA NA NA NA 0
362 26 NA NA NA NA 0
362 27 NA NA NA NA 0
362 28 NA NA NA NA 0
362 29 NA NA NA NA 0
362 30 NA NA NA NA 0
362 31 NA NA NA NA 1
362 32 NA NA NA NA 0
362 33 NA NA NA NA 6
362 34 NA NA NA NA 0
362 35 NA NA NA NA 0
362 36 NA NA NA NA 0
362 37 NA NA NA NA 0
362 38 NA NA NA NA 0
362 39 NA NA NA NA 0
362 40 NA NA NA NA 0
362 41 NA NA NA NA 6
362 42 NA NA NA NA 24
362 43 NA NA NA NA 53
362 44 NA NA NA NA 54
362 45 NA NA NA NA 65
362 46 NA NA NA NA 58
362 47 NA NA NA NA 38
362 48 NA NA NA NA 6
362 49 NA NA NA NA 4
362 50 NA NA NA NA 0
362 51 NA NA NA NA 0
362 52 NA NA NA NA 0
362 53 NA NA NA NA 0
362 54 NA NA NA NA 0
362 55 NA NA NA NA 0
362 56 NA NA NA NA 0
362 57 NA NA NA NA 0
362 58 NA NA NA NA 0
362 59 NA NA NA NA 0
362 60 NA NA NA NA 0
362 61 NA NA NA NA 0
362 62 NA NA NA NA 0
362 63 NA NA NA NA 0
362 64 NA NA NA NA 0
362 65 NA NA NA NA 0
362 66 NA NA NA NA 0
362 67 NA NA NA NA 0
362 68 NA NA NA NA 0
362 69 NA NA NA NA 0
362 70 NA NA NA NA 0
362 71 NA NA NA NA 0
362 72 NA NA NA NA 0
362 73 NA NA NA NA 0
362 74 NA NA NA NA 0
362 75 NA NA NA NA 0
362 76 NA NA NA NA 0
362 77 NA NA NA NA 0
362 78 NA NA NA NA 0
362 79 NA NA NA NA 0
362 80 NA NA NA NA 0
363 1 0 0 0 20 0
363 2 0 0 0 24 0
363 3 0 0 0 31 0
363 4 0 0 0 28 0
363 5 0 0 0 27 0
363 6 0 0 0 25 0
363 7 0 0 0 9 8
363 8 0 0 0 0 0
363 9 0 0 0 18 0
363 10 0 0 0 14 0
363 11 0 0 0 16 0
363 12 0 0 0 21 0
363 13 0 0 0 16 0
363 14 0 0 0 22 0
363 15 0 0 0 18 0
363 16 0 0 0 3 0
363 17 0 0 0 12 0
363 18 0 0 0 13 0
363 19 NA NA NA NA 0
363 20 NA NA NA NA 22
363 21 NA NA NA NA 26
363 22 NA NA NA NA 0
363 23 NA NA NA NA 0
363 24 NA NA NA NA 0
363 25 NA NA NA NA 0
363 26 NA NA NA NA 0
363 27 NA NA NA NA 0
363 28 NA NA NA NA 0
363 29 NA NA NA NA 0
363 30 NA NA NA NA 0
363 31 NA NA NA NA 1
363 32 NA NA NA NA 0
363 33 NA NA NA NA 6
363 34 NA NA NA NA 0
363 35 NA NA NA NA 0
363 36 NA NA NA NA 0
363 37 NA NA NA NA 0
363 38 NA NA NA NA 0
363 39 NA NA NA NA 0
363 40 NA NA NA NA 0
363 41 NA NA NA NA 6
363 42 NA NA NA NA 23
363 43 NA NA NA NA 53
363 44 NA NA NA NA 55
363 45 NA NA NA NA 64
363 46 NA NA NA NA 58
363 47 NA NA NA NA 38
363 48 NA NA NA NA 6
363 49 NA NA NA NA 4
363 50 NA NA NA NA 0
363 51 NA NA NA NA 0
363 52 NA NA NA NA 0
363 53 NA NA NA NA 0
363 54 NA NA NA NA 0
363 55 NA NA NA NA 0
363 56 NA NA NA NA 0
363 57 NA NA NA NA 0
363 58 NA NA NA NA 0
363 59 NA NA NA NA 0
363 60 NA NA NA NA 0
363 61 NA NA NA NA 0
363 62 NA NA NA NA 0
363 63 NA NA NA NA 0
363 64 NA NA NA NA 0
363 65 NA NA NA NA 0
363 66 NA NA NA NA 0
363 67 NA NA NA NA 0
363 68 NA NA NA NA 0
363 69 NA NA NA NA 0
363 70 NA NA NA NA 0
363 71 NA NA NA NA 0
363 72 NA NA NA NA 0
363 73 NA NA NA NA 0
363 74 NA NA NA NA 0
363 75 NA NA NA NA 0
363 76 NA NA NA NA 0
363 77 NA NA NA NA 0
363 78 NA NA NA NA 0
363 79 NA NA NA NA 0
363 80 NA NA NA NA 0
364 1 0 0 0 21 0
364 2 0 0 0 24 0
364 3 0 0 0 30 0
364 4 0 0 0 28 0
364 5 0 0 0 27 0
364 6 0 0 0 24 0
364 7 0 0 0 9 7
364 8 0 0 0 0 0
364 9 0 0 0 18 0
364 10 0 0 0 14 0
364 11 0 0 0 16 0
364 12 0 0 0 21 0
364 13 0 0 0 16 0
364 14 0 0 0 24 0
364 15 0 0 0 17 0
364 16 0 0 0 2 0
364 17 0 0 0 11 0
364 18 0 0 0 14 0
364 19 NA NA NA NA 0
364 20 NA NA NA NA 21
364 21 NA NA NA NA 26
364 22 NA NA NA NA 0
364 23 NA NA NA NA 0
364 24 NA NA NA NA 0
364 25 NA NA NA NA 0
364 26 NA NA NA NA 0
364 27 NA NA NA NA 0
364 28 NA NA NA NA 0
364 29 NA NA NA NA 0
364 30 NA NA NA NA 0
364 31 NA NA NA NA 1
364 32 NA NA NA NA 0
364 33 NA NA NA NA 6
364 34 NA NA NA NA 0
364 35 NA NA NA NA 0
364 36 NA NA NA NA 0
364 37 NA NA NA NA 0
364 38 NA NA NA NA 0
364 39 NA NA NA NA 0
364 40 NA NA NA NA 0
364 41 NA NA NA NA 6
364 42 NA NA NA NA 23
364 43 NA NA NA NA 53
364 44 NA NA NA NA 56
364 45 NA NA NA NA 63
364 46 NA NA NA NA 60
364 47 NA NA NA NA 37
364 48 NA NA NA NA 6
364 49 NA NA NA NA 4
364 50 NA NA NA NA 0
364 51 NA NA NA NA 0
364 52 NA NA NA NA 0
364 53 NA NA NA NA 0
364 54 NA NA NA NA 0
364 55 NA NA NA NA 0
364 56 NA NA NA NA 0
364 57 NA NA NA NA 0
364 58 NA NA NA NA 0
364 59 NA NA NA NA 0
364 60 NA NA NA NA 0
364 61 NA NA NA NA 0
364 62 NA NA NA NA 0
364 63 NA NA NA NA 0
364 64 NA NA NA NA 0
364 65 NA NA NA NA 0
364 66 NA NA NA NA 0
364 67 NA NA NA NA 0
364 68 NA NA NA NA 0
364 69 NA NA NA NA 0
364 70 NA NA NA NA 0
364 71 NA NA NA NA 0
364 72 NA NA NA NA 0
364 73 NA NA NA NA 0
364 74 NA NA NA NA 0
364 75 NA NA NA NA 0
364 76 NA NA NA NA 0
364 77 NA NA NA NA 0
364 78 NA NA NA NA 0
364 79 NA NA NA NA 0
364 80 NA NA NA NA 0
365 1 0 0 0 20 0
365 2 0 0 0 25 0
365 3 0 0 0 29 0
365 4 0 0 0 26 0
365 5 0 0 0 28 0
365 6 0 0 0 25 0
365 7 0 0 0 9 7
365 8 0 0 0 0 0
365 9 0 0 0 17 0
365 10 0 0 0 14 0
365 11 0 0 0 16 0
365 12 0 0 0 20 0
365 13 0 0 0 16 0
365 14 0 0 0 24 0
365 15 0 0 0 17 0
365 16 0 0 0 2 0
365 17 0 0 0 11 0
365 18 0 0 0 14 0
365 19 NA NA NA NA 0
365 20 NA NA NA NA 21
365 21 NA NA NA NA 27
365 22 NA NA NA NA 0
365 23 NA NA NA NA 0
365 24 NA NA NA NA 0
365 25 NA NA NA NA 0
365 26 NA NA NA NA 0
365 27 NA NA NA NA 0
365 28 NA NA NA NA 0
365 29 NA NA NA NA 0
365 30 NA NA NA NA 0
365 31 NA NA NA NA 1
365 32 NA NA NA NA 0
365 33 NA NA NA NA 5
365 34 NA NA NA NA 0
365 35 NA NA NA NA 0
365 36 NA NA NA NA 0
365 37 NA NA NA NA 0
365 38 NA NA NA NA 0
365 39 NA NA NA NA 0
365 40 NA NA NA NA 0
365 41 NA NA NA NA 6
365 42 NA NA NA NA 23
365 43 NA NA NA NA 53
365 44 NA NA NA NA 56
365 45 NA NA NA NA 60
365 46 NA NA NA NA 60
365 47 NA NA NA NA 37
365 48 NA NA NA NA 6
365 49 NA NA NA NA 4
365 50 NA NA NA NA 0
365 51 NA NA NA NA 0
